Objekt;Abschnitt-Nr.;Meldergruppe;Einzelmelder;Kundentext;Anmerkung;Maßnahmentext;Plan-Nr.;Strukturierte Adresse;CAD-ID;Meldergruppentyp
3;;;;BMA Bauteil B u.F,Pavillion,Technikz.;;;0;;;
3;20;;;BMA Bauteil B auto. Melder Haupttrepph.;;;0;;;
3;20;11000;;Bauteil B UG-5.OG Haupttreppenhaus;;;0;;;
3;20;11000;1;;;;0;;;
3;20;11000;2;;;;0;;;
3;20;11000;3;;;;0;;;
3;20;11000;4;;;;0;;;
3;20;11000;5;;;;0;;;
3;20;11000;6;;;;0;;;
3;20;11000;7;;;;0;;;
3;20;11000;8;;;;0;;;
3;20;11000;9;;;;0;;;
3;20;11000;10;;;;0;;;
3;20;11000;11;;;;0;;;
3;21;;;BMA Bauteil F,B und Herzzentrum UG;;;0;;;
3;21;1;;Bauteil F  UG  Flur;;;0;;;
3;21;1;1;;;;0;;;
3;21;1;2;;;;0;;;
3;21;1;3;;;;0;;;
3;21;1;4;;;;0;;;
3;21;1;5;;;;0;;;
3;21;1;6;;;;0;;;
3;21;1;7;;;;0;;;
3;21;1;8;;;;0;;;
3;21;1;9;;;;0;;;
3;21;4;;Bauteil F  UG  Uebergang Altbau 1.TA;;;0;;;
3;21;4;1;;;;0;;;
3;21;4;2;;;;0;;;
3;21;4;3;;;;0;;;
3;21;5;;Bauteil F  UG  Uebergang Altbau 1.TA;;;0;;;
3;21;5;1;;;;0;;;
3;21;5;2;;;;0;;;
3;21;46;;Bauteil B Bereich1 UG Flur/Fahrstuehle;;;0;;;
3;21;46;1;;;;0;;;
3;21;74;;Bauteil B Bereich 1   UG Flur;;;0;;;
3;21;74;1;;;;0;;;
3;21;101;;Bauteil B Bereich 3   UG Flur;;;0;;;
3;21;101;1;;;;0;;;
3;21;152;;Bauteil B Ber.Herzzentr.  UG Technikr.;;;0;;;
3;21;152;1;;;;0;;;
3;21;152;2;;;;0;;;
3;21;153;;Bauteil B Bereich Herzzentr.  UG Flur;;;0;;;
3;21;153;1;;;;0;;;
3;21;153;2;;;;0;;;
3;21;153;3;;;;0;;;
3;21;153;4;;;;0;;;
3;21;179;;Bauteil F  UG Flur U.212 Feuerloeschk.;;;0;;;
3;21;179;1;;;;0;;;
3;21;189;;Bauteil F UG Flur vor Steri-Aufzug;;;0;;;
3;21;189;1;;;;0;;;
3;21;201;;Bauteil F  UG  Flur Zwischend./Raeume;;;0;;;
3;21;201;1;;;;0;;;
3;21;201;2;;;;0;;;
3;21;201;3;;;;0;;;
3;21;201;4;;;;0;;;
3;21;202;;Bauteil F  UG   Flur Zwischendecke;;;0;;;
3;21;202;1;;;;0;;;
3;21;202;2;;;;0;;;
3;21;202;3;;;;0;;;
3;21;202;4;;;;0;;;
3;21;202;5;;;;0;;;
3;21;203;;Bauteil F  UG   Flur Zwischendecke;;;0;;;
3;21;203;1;;;;0;;;
3;21;203;2;;;;0;;;
3;21;203;3;;;;0;;;
3;21;203;4;;;;0;;;
3;21;203;5;;;;0;;;
3;21;203;6;;;;0;;;
3;21;216;;Bauteil B Bereich 3   UG Telefonzentr.;|MLDTYP|1-2|SDF200;;0;;;
3;21;216;1;;;;0;;;
3;21;216;2;;;;0;;;
3;21;216;3;;;;0;;;
3;21;220;;Bauteil F  UG-4.OG Inst.-Steigeschacht;;;0;;;
3;21;220;1;Bauteil F  UG Inst.-Steigeschacht;;;0;;;
3;21;220;2;Bauteil F  EG Inst.-Steigeschacht;;;0;;;
3;21;220;3;Bauteil F  1.OG Inst.-Steigeschacht;;;0;;;
3;21;220;4;Bauteil F  2.OG Inst.-Steigeschacht;;;0;;;
3;21;220;5;Bauteil F  3.OG Inst.-Steigeschacht;;;0;;;
3;21;220;6;Bauteil F 4.OG(DG) Inst.-Steigeschacht;;;0;;;
3;21;271;;Bauteil F  UG Ausgang Treppenhaus 2;;;0;;;
3;21;271;1;Bauteil F  UG Ausgang Treppenhaus 2;;;0;;;
3;21;706;;Bauteil F  UG Technikgang;;;0;;;
3;21;706;1;;;;0;;;
3;21;706;2;;;;0;;;
3;21;706;3;;;;0;;;
3;21;706;4;;;;0;;;
3;21;707;;Bauteil F  UG Vakuum/MED-Gasraum;;;0;;;
3;21;707;1;Bauteil F  UG ZOP MED-Gasraum;;;0;;;
3;21;707;2;Bauteil F  UG ZOP Raum U244b;;;0;;;
3;21;707;3;Bauteil F  UG ZOP Raum U244a;;;0;;;
3;21;707;4;Bauteil F UG ZOP Vakuum/Druckluft;;;0;;;
3;21;708;;Bauteil F  UG  Kaeltetechnik;;;0;;;
3;21;708;1;;;;0;;;
3;21;708;2;;;;0;;;
3;21;708;3;;;;0;;;
3;21;708;4;;;;0;;;
3;21;708;5;;;;0;;;
3;21;708;6;;;;0;;;
3;21;708;7;;;;0;;;
3;21;708;8;;;;0;;;
3;21;709;;Bauteil F  UG Archive;;;0;;;
3;21;709;1;;;;0;;;
3;21;710;;Bauteil F  UG  Kuechengang U.252b;;;0;;;
3;21;710;1;Bauteil F  UG  Kuechengang U.252a;;;0;;;
3;21;710;2;Bauteil F  UG  Kuechengang U.252a ZD;;;0;;;
3;21;710;3;Bauteil F  UG  Kuechengang U.252b;;;0;;;
3;21;710;4;Bauteil F  UG  Kuechengang U.252b ZD;;;0;;;
3;21;710;5;Bauteil F  UG  Kuechengang U.252b;;;0;;;
3;21;710;6;Bauteil F  UG  Kuechengang U.252b ZD;;;0;;;
3;21;710;7;Bauteil F  UG  Kuechengang U.252b;;;0;;;
3;21;710;8;Bauteil F  UG  Kuechengang U.252b ZD;;;0;;;
3;21;710;9;Bauteil F  UG  Kuechengang U.252b;;;0;;;
3;21;710;10;Bauteil F  UG  Kuechengang U.252b ZD;;;0;;;
3;21;710;11;Bauteil F  UG  Kuechengang U.252b;;;0;;;
3;21;710;12;Bauteil F  UG  Kuechengang U.252b ZD;;;0;;;
3;21;710;13;Bauteil F  UG  Kuechengang U.252b;;;0;;;
3;21;711;;Bauteil F UG Flur Kueche U.252c;;;0;;;
3;21;711;1;Bauteil F UG Flur Kueche U.252c;;;0;;;
3;21;711;2;Bauteil F UG Flur Kueche U.252c ZD;;;0;;;
3;21;712;;Bauteil F UG Nuklearm.Flur/Mammo I+II;;;0;;;
3;21;712;1;Bauteil F UG Nuklearm. Mammo. Flur;;;0;;;
3;21;712;2;Bauteil F UG Nuklearm. Mammo I;;;0;;;
3;21;712;3;Bauteil F UG Nuklearm. Mammo II;;;0;;;
3;21;712;4;Bauteil F UG Nuklearm. Mammo Arzt;;;0;;;
3;21;713;;Bauteil F UG Nuklearmed. Mammo Flur ZD;;;0;;;
3;21;713;1;;;;0;;;
3;21;714;;Bauteil F UG Nuklearmed. Flur/Buero's;;;0;;;
3;21;714;1;Bauteil F UG Nuklearmed. Flur;;;0;;;
3;21;714;2;Bauteil F UG Nuklearmed. Buero;;;0;;;
3;21;714;3;Bauteil F UG Nuklearmed. Buero;;;0;;;
3;21;714;4;Bauteil F UG Nuklearmed. Buero;;;0;;;
3;21;715;;Bauteil F UG Nuklearmed. Buero Flur ZD;;;0;;;
3;21;715;1;;;;0;;;
3;21;716;;Bauteil F UG Nuklearmed.Technik ZSV-HK;;;0;;;
3;21;716;1;;;;0;;;
3;21;718;;Bauteil F UG Nuklearm. Demoraum/HBD;;;0;;;
3;21;718;1;Bauteil F UG Nuklearm. Demoraum;;;0;;;
3;21;718;2;Bauteil F UG Nuklearm. HBD;;;0;;;
3;21;719;;Bauteil B  UG  Phys. Therapie Flur;;;0;;;
3;21;719;1;;;;0;;;
3;21;719;2;;;;0;;;
3;21;719;3;;;;0;;;
3;21;719;4;;;;0;;;
3;21;719;5;;;;0;;;
3;21;720;;Bauteil B  UG  Phys. Therapie Flur ZD;;;0;;;
3;21;720;1;;;;0;;;
3;21;720;2;;;;0;;;
3;21;720;3;;;;0;;;
3;21;720;4;;;;0;;;
3;21;720;5;;;;0;;;
3;21;721;;Bauteil B  UG  Phys. Therapie Flur;;;0;;;
3;21;721;1;;;;0;;;
3;21;721;2;;;;0;;;
3;21;722;;Bauteil B  UG  Phys. Therapie Flur ZD;;;0;;;
3;21;722;1;;;;0;;;
3;21;722;2;;;;0;;;
3;21;723;;Bauteil B  UG  Phys. Therapie Technik;;;0;;;
3;21;723;1;;;;0;;;
3;21;723;2;;;;0;;;
3;21;723;3;Bauteil B  UG  Phys. ELT/Batterieraum;;;0;;;
3;21;723;4;Bauteil B  UG  Phys. Raumlufttechnik;;;0;;;
3;21;723;5;Bauteil B  UG  Phys. Raumlufttechnik;;;0;;;
3;21;723;6;Bauteil B  UG  Phys.Trinkwasser - Erw.;;;0;;;
3;21;723;7;Bauteil B  UG  Phys. Flur Technik;;;0;;;
3;21;724;;Bauteil F UG ZOP Flur/Schleusen;;;0;;;
3;21;724;1;Bauteil F UG ZOP Flur/Rein. U-240f;;;0;;;
3;21;724;2;Bauteil F UG ZOP H-Schleuse U-240c;;;0;;;
3;21;724;3;Bauteil F UG ZOP H-Schleuse U-240d;;;0;;;
3;21;724;4;Bauteil F UG ZOP Umkleide Herren U-240;;;0;;;
3;21;725;;Bauteil F UG ZOP Archiv/Lager;;;0;;;
3;21;725;1;Bauteil F UG ZOP Lager U-242c;;;0;;;
3;21;725;2;Bauteil F UG ZOP Vorraum WC U-242c;;;0;;;
3;21;725;3;Bauteil F UG ZOP Hebeanlage U-242d;;;0;;;
3;21;725;4;Bauteil F UG ZOP Lager OP1 U-242;;;0;;;
3;21;725;5;Bauteil F UG ZOP Lager OP1 U-242;;;0;;;
3;21;726;;Bauteil F UG ZOP Flur U-247a;;;0;;;
3;21;726;1;;;;0;;;
3;21;726;2;;;;0;;;
3;21;727;;Bauteil F UG ZOP Flur U-247a  ZD;;;0;;;
3;21;727;1;;;;0;;;
3;21;727;2;;;;0;;;
3;21;728;;Bauteil F UG ZOP Schleuse/Umkle. Damen;;;0;;;
3;21;728;1;Bauteil F UG ZOP Umkleide Damen U-240h;;;0;;;
3;21;728;2;Bauteil F UG ZOP Schleuse Damen U-240i;;;0;;;
3;21;728;3;Bauteil F UG ZOP Schleuse Damen U-240g;;;0;;;
3;21;729;;Bauteil F UG ZOP Archiv 3  U241;;;0;;;
3;21;729;1;;;;0;;;
3;21;730;;Bauteil F UG MRT 1/2 Flur;;;0;;;
3;21;730;1;;;;0;;;
3;21;730;2;;;;0;;;
3;21;731;;Bauteil F UG MRT 1/2 Flur ZWD;;;0;;;
3;21;731;1;;;;0;;;
3;21;731;2;;;;0;;;
3;21;732;;Bauteil F UG MRT 1/2 Technikraum;;;0;;;
3;21;732;1;;;;0;;;
3;21;733;;Bauteil F UG Demoraum;;;0;;;
3;21;733;1;;;;0;;;
3;21;734;;Bauteil F UG MRT 1/2 Technikraum;;;0;;;
3;21;734;1;;;;0;;;
3;21;735;;Bauteil F UG MRT 1/2 Gang/Schaltr.1+2;;;0;;;
3;21;735;1;;;;0;;;
3;21;735;2;;;;0;;;
3;21;735;3;;;;0;;;
3;21;735;4;;;;0;;;
3;21;735;5;;;;0;;;
3;21;735;6;;;;0;;;
3;21;735;7;;;;0;;;
3;21;736;;Bauteil F UG MRT 1/2 Roentgen/Warter.;;;0;;;
3;21;736;1;;;;0;;;
3;21;736;2;;;;0;;;
3;21;736;3;;;;0;;;
3;21;736;4;;;;0;;;
3;21;736;5;;;;0;;;
3;21;737;;Bauteil F UG MRT 1/2 Anaesthesieeinl.;;;0;;;
3;21;737;1;;;;0;;;
3;21;738;;Bauteil F UG MRT 1/2 Aufenthaltr/Buero;;;0;;;
3;21;738;1;;;;0;;;
3;21;738;2;;;;0;;;
3;21;738;3;;;;0;;;
3;21;739;;Bauteil F UG MRT 1/2 Flur ZWD;;;0;;;
3;21;739;1;;;;0;;;
3;21;740;;Bauteil F UG MRT 1/2 Perso. Umkleide;;;0;;;
3;21;740;1;;;;0;;;
3;21;740;2;;;;0;;;
3;21;748;;Bauteil F UG MRT 1/2 RAS Zwischendecke;;;0;;;
3;21;748;1;;;;0;;;
3;21;748;2;;;;0;;;
3;21;748;3;;;;0;;;
3;21;748;4;;;;0;;;
3;21;748;1;Ausgang 'Quittieren';;;0;;;
3;21;748;2;Ausgang 'Rückstellen';;;0;;;
3;21;749;;Bauteil F UG  MRT 1/2 RAS Decke;;;0;;;
3;21;749;1;;;;0;;;
3;21;749;2;;;;0;;;
3;21;749;3;;;;0;;;
3;21;749;4;;;;0;;;
3;21;749;1;Ausgang 'Quittieren';;;0;;;
3;21;749;2;Ausgang 'Rückstellen';;;0;;;
3;21;810;;Bauteil F  UG SV-G - Hauptverteilung;;;0;;;
3;21;810;1;;;;0;;;
3;21;811;;Bauteil F UG SV-G - Hauptverteilung DB;;;0;;;
3;21;811;1;;;;0;;;
3;21;812;;Bauteil F  UG   G-Hauptverteilung;;;0;;;
3;21;812;1;;;;0;;;
3;21;812;2;;;;0;;;
3;21;813;;Bauteil F  UG   G-Hauptverteilung DB;;;0;;;
3;21;813;1;;;;0;;;
3;21;813;2;;;;0;;;
3;21;820;;Bauteil F UG Apothekenlager;;;0;;;
3;21;820;1;;;;0;;;
3;21;827;;Bauteil B UG Flur ;;;0;;;
3;21;827;2;;;;0;;;
3;21;827;3;;;;0;;;
3;21;827;4;;;;0;;;
3;21;827;5;;;;0;;;
3;21;827;6;;;;0;;;
3;21;828;;Bauteil B UG Flur ZWD;;;0;;;
3;21;828;1;;;;0;;;
3;21;828;2;;;;0;;;
3;21;828;3;;;;0;;;
3;21;828;4;;;;0;;;
3;21;829;;Bauteil B UG Verteilerraum;;;0;;;
3;21;829;1;Vorraum U.023;;;0;;;
3;21;829;2;Telefonhauptverteilung U0.23a;;;0;;;
3;21;830;;Bauteil B UG Abstellraum;;;0;;;
3;21;830;1;;;;0;;;
3;21;831;;Bauteil B UG Schmerzambulanz;;;0;;;
3;21;831;1;Psychologie U.011;;;0;;;
3;21;831;2;Arzt/Behandlung U.012;;;0;;;
3;21;831;3;Arzt/Untersuchung U.015;;;0;;;
3;21;831;4;Lager U.066;;;0;;;
3;21;831;5;Behandlung U.016;;;0;;;
3;21;831;6;Arzt/Besprechung U.013;;;0;;;
3;21;831;7;Empfang U.018;;;0;;;
3;21;831;8;Seketeriat U.014;;;0;;;
3;21;845;;Bauteil B UG Batterieraum;;;0;;;
3;21;845;1;;;;0;;;
3;21;846;;Bauteil B UG Notstromraum;;;0;;;
3;21;846;1;;;;0;;;
3;21;847;;Bauteil B UG Verteilerraum ZwD;;;0;;;
3;21;847;1;;;;0;;;
3;21;877;;Bauteil B UG Flur 4 Fahrstuehle;;;0;;;
3;21;877;1;;;;0;;;
3;21;877;2;;;;0;;;
3;21;878;;Bauteil B UG Flur 4 Fahrstuehle ZWD;;;0;;;
3;21;878;1;;;;0;;;
3;21;878;2;;;;0;;;
3;21;882;;Bauteil B UG Physikalische Flur;;;0;;;
3;21;882;1;;;;0;;;
3;21;882;2;;;;0;;;
3;21;883;;Bauteil B UG Physikalische Flur ZWD;;;0;;;
3;21;883;1;;;;0;;;
3;21;883;2;;;;0;;;
3;21;884;;Bauteil B UG Physikalische Raum;;;0;;;
3;21;884;1;;;;0;;;
3;21;885;;Bauteil B UG Physikalische Raum;;;0;;;
3;21;885;1;;;;0;;;
3;21;886;;Bauteil B UG Physikalische Raum;;;0;;;
3;21;886;1;;;;0;;;
3;21;886;2;;;;0;;;
3;21;929;;Bauteil F UG Kueche U.252c;;;0;;;
3;21;929;1;;;;0;;;
3;21;11901;;Bauteil B UG BMZ Raum;;;0;;;
3;21;11901;1;Elektroverteilung;;;0;;;
3;21;11902;;Bauteil B UG BMZ Raum ZwD;;;0;;;
3;21;11902;1;;;;0;;;
3;21;11903;;Bauteil B UG Büro Patrick/Timo;;;0;;;
3;21;11903;1;Bauteil B UG Büro Patrick/Timo;;;0;;;
3;21;11904;;Bauteil B UG Büro Patrick/Timo ZwD;;;0;;;
3;21;11904;1;Bauteil B UG Büro Patrick/Timo ZwD;;;0;;;
3;21;13901;;Bauteil B UG Schmerzambulanz;;;0;;;
3;21;13901;1;;;;0;;;
3;21;13901;2;;;;0;;;
3;21;13901;3;;;;0;;;
3;21;13902;;Bauteil B UG Schmerzambulanz ZwD;;;0;;;
3;21;13902;1;;;;0;;;
3;21;13902;2;;;;0;;;
3;21;13902;3;;;;0;;;
3;21;15025;;Bauteil F UG MRT1/2 Gang/Schaltr.1+2 ZwD;;;0;;;
3;21;15025;1;;;;0;;;
3;21;15025;2;;;;0;;;
3;21;15901;;Bauteil F UG MRT 1/2 Flur ZwD;;;0;;;
3;21;15901;1;;;;0;;;
3;21;15901;2;;;;0;;;
3;21;15901;3;;;;0;;;
3;21;15901;4;;;;0;;;
3;21;15901;5;;;;0;;;
3;21;15901;6;;;;0;;;
3;21;15901;7;;;;0;;;
3;21;15901;8;;;;0;;;
3;21;15902;;Bauteil F UG MRT 1/2 U2.16 Demoraum ZwD;;;0;;;
3;21;15902;1;;;;0;;;
3;22;;;BMA Bauteil F,B Herzz.,Pavillion  EG;;;0;;;
3;22;2;;Pforte Information;;;0;;;
3;22;2;1;;;;0;;;
3;22;39;;Bauteil B  EG Flur vor 4er-Fahrstuhl;;;0;;;
3;22;39;1;;;;0;;;
3;22;39;2;;;;0;;;
3;22;40;;Bauteil B EG Flur v. 4er-Fahrstuhl ZWD;;;0;;;
3;22;40;1;;;;0;;;
3;22;40;2;;;;0;;;
3;22;48;;Bauteil B Bereich  1/2/3  EG Flur;;;0;;;
3;22;48;1;;;;0;;;
3;22;48;2;;;;0;;;
3;22;48;3;;;;0;;;
3;22;48;4;;;;0;;;
3;22;48;5;;;;0;;;
3;22;48;6;;;;0;;;
3;22;48;7;;;;0;;;
3;22;48;8;;;;0;;;
3;22;48;9;;;;0;;;
3;22;48;10;;;;0;;;
3;22;48;11;;;;0;;;
3;22;48;12;;;;0;;;
3;22;49;;Bauteil B  EG Flur Dialyse Anmeldung;;;0;;;
3;22;49;1;;;;0;;;
3;22;50;;Bauteil B EG Flur Dialyse Anmeldg. ZWD;;;0;;;
3;22;50;1;;;;0;;;
3;22;51;;Bauteil B  EG Flur Dialyse Aerzte;;;0;;;
3;22;51;1;;;;0;;;
3;22;51;2;;;;0;;;
3;22;51;3;;;;0;;;
3;22;53;;Bauteil B  EG Flur Dialyse Aerzte ZWD;;;0;;;
3;22;53;1;;;;0;;;
3;22;53;2;;;;0;;;
3;22;53;3;;;;0;;;
3;22;59;;Bauteil B  EG Flur b. Teekueche;;;0;;;
3;22;59;1;;;;0;;;
3;22;59;2;;;;0;;;
3;22;60;;Bauteil B EG Flur Dialyse Teekuek. ZWD;;;0;;;
3;22;60;1;;;;0;;;
3;22;60;2;;;;0;;;
3;22;69;;Bauteil B  EG Flur Dialyse Schwesterz.;;;0;;;
3;22;69;1;;;;0;;;
3;22;69;2;;;;0;;;
3;22;75;;Bauteil B Bereich 1   EG Flur;;;0;;;
3;22;75;1;;;;0;;;
3;22;75;2;;;;0;;;
3;22;79;;Bauteil F  EG  Warteraum;;;0;;;
3;22;79;1;;;;0;;;
3;22;80;;Bauteil F EG Innerer Betriebsflur;;;0;;;
3;22;80;1;;;;0;;;
3;22;89;;Bauteil F  EG  Flur vor Aufzuege;;;0;;;
3;22;89;1;;;;0;;;
3;22;90;;Bauteil F  EG  Flur vor Aufzuege Zwd;;;0;;;
3;22;90;1;;;;0;;;
3;22;91;;Bauteil F  EG  LHK II Flur;;;0;;;
3;22;91;1;;;;0;;;
3;22;91;2;;;;0;;;
3;22;91;3;;;;0;;;
3;22;91;4;;;;0;;;
3;22;91;5;;;;0;;;
3;22;92;;Bauteil F  EG  LHK II Flur Zwd;;;0;;;
3;22;92;1;;;;0;;;
3;22;92;2;;;;0;;;
3;22;92;3;;;;0;;;
3;22;92;4;;;;0;;;
3;22;93;;Bauteil F  EG  LHK I Flur-Warten;;;0;;;
3;22;93;1;;;;0;;;
3;22;93;2;;;;0;;;
3;22;94;;Bauteil F  EG  LHK I Flur-Warten Zwd;;;0;;;
3;22;94;1;;;;0;;;
3;22;94;2;;;;0;;;
3;22;95;;Bauteil F  EG  LHK III Flur;;;0;;;
3;22;95;1;;;;0;;;
3;22;95;2;;;;0;;;
3;22;95;3;;;;0;;;
3;22;95;4;Bauteil F  EG  LHK III Ruhezone;;;0;;;
3;22;96;;Bauteil F  EG  LHK III Flur Zwd;;;0;;;
3;22;96;1;;;;0;;;
3;22;96;2;;;;0;;;
3;22;97;;Bauteil F  EG  LHK I;;;0;;;
3;22;97;1;Bauteil F  EG  LHK I Magazin;;;0;;;
3;22;97;2;Bauteil F  EG  LHK I Gang;;;0;;;
3;22;97;3;Bauteil F  EG  LHK I Aufenthalt;;;0;;;
3;22;98;;Bauteil F  EG  LHK I Vorbereitung;;;0;;;
3;22;98;1;;;;0;;;
3;22;99;;Bauteil F  EG  LHK III;;;0;;;
3;22;99;1;Bauteil F  EG  LHK III Technik;;;0;;;
3;22;99;2;Bauteil F  EG  LHK III Schaltraum;;;0;;;
3;22;99;3;Bauteil F  EG  LHK III Buero;;;0;;;
3;22;100;;Bauteil F  EG  LHK II;;;0;;;
3;22;100;1;Bauteil F  EG  LHK II Schaltraum II;;;0;;;
3;22;100;2;Bauteil F  EG  LHK II Entsorgung;;;0;;;
3;22;100;3;Bauteil F  EG  LHK III Schaltraum I;;;0;;;
3;22;109;;Bauteil F  EG  LHK II Technik;;;0;;;
3;22;109;1;;;;0;;;
3;22;154;;Bauteil B Bereich Herzzentr.  EG Flur;;;0;;;
3;22;154;1;;;;0;;;
3;22;154;2;;;;0;;;
3;22;154;3;;;;0;;;
3;22;154;4;;;;0;;;
3;22;154;5;;;;0;;;
3;22;154;6;;;;0;;;
3;22;155;;Bauteil B Herzzentrum EG Bibliothek;;;0;;;
3;22;155;1;;;;0;;;
3;22;155;2;;;;0;;;
3;22;156;;Bauteil B Bereich Herzzentr.  EG Cafe;;;0;;;
3;22;156;1;;;;0;;;
3;22;156;2;;;;0;;;
3;22;156;3;;;;0;;;
3;22;156;4;;;;0;;;
3;22;157;;Bauteil B Ber.Herzzentr.EG  Cafe-Lager;;;0;;;
3;22;157;1;;;;0;;;
3;22;157;2;;;;0;;;
3;22;160;;Bauteil B Bereich 2  EG Entsorgung;;;0;;;
3;22;160;1;;;;0;;;
3;22;167;;Bauteil B Bereich 2  EG E-Technikraum;;;0;;;
3;22;167;1;;;;0;;;
3;22;170;;Bauteil F  EG Raum E.236g;;;0;;;
3;22;170;1;;;;0;;;
3;22;175;;Bauteil B Bereich 2  EG Lager;;;0;;;
3;22;175;1;;;;0;;;
3;22;176;;Bauteil B Bereich 2  EG Lager Beatmung;;;0;;;
3;22;176;1;;;;0;;;
3;22;177;;Bauteil B Bereich 2  EG E-Technikraum;;;0;;;
3;22;177;1;;;;0;;;
3;22;178;;Bauteil F   EG  Kapelle;;;0;;;
3;22;178;1;;;;0;;;
3;22;178;2;;;;0;;;
3;22;178;3;;;;0;;;
3;22;217;;Bauteil B  EG BMZ Anlagenraum;;;0;;;
3;22;217;1;;;;0;;;
3;22;251;;Bauteil B Bereich 2  EG Flur;;;0;;;
3;22;251;1;;;;0;;;
3;22;251;2;;;;0;;;
3;22;251;3;;;;0;;;
3;22;251;4;;;;0;;;
3;22;251;5;;;;0;;;
3;22;251;6;;;;0;;;
3;22;252;;Bauteil B Bereich 2  EG Flur;;;0;;;
3;22;252;1;;;;0;;;
3;22;253;;Bauteil B Bereich 2  EG Raeume;;;0;;;
3;22;253;1;;;;0;;;
3;22;253;2;;;;0;;;
3;22;253;3;;;;0;;;
3;22;254;;Bauteil B Bereich 2  EG Raeume;;;0;;;
3;22;254;1;;;;0;;;
3;22;254;2;;;;0;;;
3;22;254;3;;;;0;;;
3;22;255;;Bauteil B Bereich 2  EG Raum;;;0;;;
3;22;255;1;;;;0;;;
3;22;256;;Bauteil B Bereich 2  EG Raeume;;;0;;;
3;22;256;1;;;;0;;;
3;22;256;2;;;;0;;;
3;22;256;3;;;;0;;;
3;22;257;;Bauteil B Bereich 2  EG Raeume;;;0;;;
3;22;257;1;;;;0;;;
3;22;257;2;;;;0;;;
3;22;259;;Bauteil B Bereich 2  EG Raum;;;0;;;
3;22;259;1;;;;0;;;
3;22;745;;Bauteil F EG Flur;;;0;;;
3;22;745;1;;;;0;;;
3;22;745;2;;;;0;;;
3;22;746;;Bauteil F EG Flur ZWD;;;0;;;
3;22;746;1;;;;0;;;
3;22;746;2;;;;0;;;
3;22;747;;Bauteil F EG Warteber./Arzt/Buero;;;0;;;
3;22;747;1;;;;0;;;
3;22;747;2;;;;0;;;
3;22;747;3;;;;0;;;
3;22;747;4;;;;0;;;
3;22;773;;Bauteil F EG Flur E308;;;0;;;
3;22;773;1;;;;0;;;
3;22;773;2;;;;0;;;
3;22;774;;Bauteil F EG Flur E308  Zwischendecke;;;0;;;
3;22;774;1;;;;0;;;
3;22;774;2;;;;0;;;
3;22;778;;Bauteil F EG Flur Zick Zack Gang;;;0;;;
3;22;778;1;;;;0;;;
3;22;778;2;;;;0;;;
3;22;778;3;;;;0;;;
3;22;805;;Bauteil F  EG Angiographie Oberarzt;;;0;;;
3;22;805;1;;;;0;;;
3;22;805;2;;;;0;;;
3;22;805;3;Bauteil F EG Angiographie Bereitschaft;;;0;;;
3;22;805;4;;;;0;;;
3;22;805;5;;;;0;;;
3;22;806;;Bauteil F  EG Angiographie Flur;;;0;;;
3;22;806;1;;;;0;;;
3;22;806;2;;;;0;;;
3;22;807;;Bauteil F  EG Angiographie Flur ZWD;;;0;;;
3;22;807;1;;;;0;;;
3;22;808;;Bauteil F EG Diagnostik 1;;;0;;;
3;22;808;1;;;;0;;;
3;22;809;;Bauteil F  EG Angiographie;;;0;;;
3;22;809;1;;;;0;;;
3;22;809;2;Bauteil F  EG Angiographie Befundung;;;0;;;
3;22;814;;Bauteil F EG Multifunktion;;;0;;;
3;22;814;1;;;;0;;;
3;22;814;2;;;;0;;;
3;22;814;3;;;;0;;;
3;22;814;4;;;;0;;;
3;22;815;;Bauteil F EG Innerer Betriebsflur;;;0;;;
3;22;815;1;;;;0;;;
3;22;815;2;;;;0;;;
3;22;815;3;;;;0;;;
3;22;815;4;;;;0;;;
3;22;815;5;;;;0;;;
3;22;816;;Bauteil F EG Innerer Betriebsflur ZwD;;;0;;;
3;22;816;1;;;;0;;;
3;22;816;2;;;;0;;;
3;22;816;3;;;;0;;;
3;22;816;4;;;;0;;;
3;22;816;5;;;;0;;;
3;22;817;;Bauteil F EG Computer-Tomographie;;;0;;;
3;22;817;1;;;;0;;;
3;22;817;2;;;;0;;;
3;22;817;3;;;;0;;;
3;22;817;4;;;;0;;;
3;22;818;;Bauteil F EG Flur;;;0;;;
3;22;818;1;;;;0;;;
3;22;818;2;;;;0;;;
3;22;818;3;;;;0;;;
3;22;818;4;;;;0;;;
3;22;819;;Bauteil F EG Flur Zwischendecke;;;0;;;
3;22;819;1;;;;0;;;
3;22;819;2;;;;0;;;
3;22;819;3;;;;0;;;
3;22;819;4;;;;0;;;
3;22;821;;Bauteil F EG Angiographie;;;0;;;
3;22;821;1;;;;0;;;
3;22;821;2;;;;0;;;
3;22;821;3;;;;0;;;
3;22;822;;Bauteil F EG Schaltraum CT;;;0;;;
3;22;822;1;;;;0;;;
3;22;823;;Bauteil F EG Schaltraum;;;0;;;
3;22;823;1;;;;0;;;
3;22;824;;Bauteil F EG Diagnostik 2;;;0;;;
3;22;824;1;;;;0;;;
3;22;825;;Bauteil F EG Diagnostik 3;;;0;;;
3;22;825;1;;;;0;;;
3;22;832;;Bereich F EG Batterieraum Angeographie;;;0;;;
3;22;832;1;;;;0;;;
3;22;833;;Bauteil F EG E-Verteilung Betriebsflur;;;0;;;
3;22;833;1;;;;0;;;
